"90b193b8d771487afb44b4b9923cf9ed,""Magnifique moments passés avec mes grands enfants. Cela restera gravé dans ma mémoire jusqu'à mon dernier souffle ."",5,2017-09-16 17:42:00,""17:42"",17,""Sam"",""magnifique moments passés avec mes grands enfants  cela restera gravé dans ma mémoire jusqu à mon dernier souffle  "",""french"",""2017-09"",115,18";;;;;;;;;;;;;;;;
"7fc64174e445ddf303cfbeb8c46dd829,NA,5,2017-09-16 15:47:00,""15:47"",15,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"e80fa43a74eb36cabd1f1e00d8cb8d68,NA,5,2017-09-16 13:51:00,""13:51"",13,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"f6d47dac76bb54a88af20e14a4e89b02,NA,2,2017-09-16 13:08:00,""13:08"",13,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"5f1c0b430e51c607053b460e6f1703a1,NA,5,2017-09-16 13:01:00,""13:01"",13,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"9e8087fbae59d85812670736c0cd5090,NA,5,2017-09-16 12:39:00,""12:39"",12,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"aa3f43371546c86c3f8bd2b17805cf4c,""je n'y étais pas.... enfin si !  mais tout  compte  fait  en y réfléchissant  bien (?) -  : je n'y étais pas ----//mais pour y être allée une fois  avec une ribambelle de petits lutins , je peux me permettre de  donner l'avis d' :  Excellent !!!  voilà c'est ça !!! EXCELLENT !"",5,2017-09-16 11:20:00,""11:20"",11,""Sam"",""je n y étais pas     enfin si   mais tout compte fait en y réfléchissant bien         je n y étais pas       mais pour y être allée une fois avec une ribambelle de petits lutins   je peux me permettre de donner l avis d    excellent     voilà c est ça     excellent  "",""french"",""2017-09"",267,48";;;;;;;;;;;;;;;;
"3256d54c56f80eb8aafd81232603dd36,NA,5,2017-09-16 10:54:00,""10:54"",10,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"0cefdc8df4a1002a6107f57ca5b2a0c9,NA,5,2017-09-16 10:54:00,""10:54"",10,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"2a77eb55e0eb01e4e6c40cb2c84b89ba,""Ce que je n ai pas aimé c est faire la queue, une heure voir 2 heures pour faire un manège qui dure 2 minute, les décors sont biens, le personnel ça dépend ceux avec qui on doit faire des photos sont antipathiques après voila j ai fais 2 jours Disney et je peux dire que c est une perte d argent sans oublier le prix des souvenirs qui est juste mort de rire !"",2,2017-09-16 10:26:00,""10:26"",10,""Sam"",""ce que je n ai pas aimé c est faire la queue  une heure voir  heures pour faire un manège qui dure  minute  les décors sont biens  le personnel ça dépend ceux avec qui on doit faire des photos sont antipathiques après voila j ai fais  jours disney et je peux dire que c est une perte d argent sans oublier le prix des souvenirs qui est juste mort de rire  "",""french"",""2017-09"",356,71";;;;;;;;;;;;;;;;
"00e389e452707f0f01a1065d9568533a,NA,5,2017-09-16 10:23:00,""10:23"",10,""Sam"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"63ca34fbb066675e041eb19ccf560661,NA,5,2017-09-15 23:58:00,""23:58"",23,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"a6e33aa5bbf0d9f33220f648f194423e,NA,5,2017-09-15 23:47:00,""23:47"",23,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"8941b3f6af73ea83f37c964b8c77f1ec,""Nous avons passer 2 jours à disney en couple. Nous sommes redevenu 2 enfants! Le temps n'était pas top le premier jour mais nous avons eu toute les attractions de libre.Etant une grande fan de disney je me suis amuser comme la première fois, jai redécouvert certaine attraction, nous avons profiter de la beauté du parc qui nous plonge dans son univers totalement magique ! Nous avons choisi notre moment pour y aller, début septembre, certe tous le monde ne peux pas le faire mais il ne faut pas se plaindre du monde si on y va en pleine saison..<br/> Bref j'y retournerais toujours avec autant de plaisir !!"",5,2017-09-15 23:18:00,""23:18"",23,""Ven"",""nous avons passer  jours à disney en couple  nous sommes redevenu  enfants  le temps n était pas top le premier jour mais nous avons eu toute les attractions de libre etant une grande fan de disney je me suis amuser comme la première fois  jai redécouvert certaine attraction  nous avons profiter de la beauté du parc qui nous plonge dans son univers totalement magique   nous avons choisi notre moment pour y aller  début septembre  certe tous le monde ne peux pas le faire mais il ne faut pas se plaindre du monde si on y va en pleine saison   bref j y retournerais toujours avec autant de plaisir   "",""french"",""2017-09"",602,108";;;;;;;;;;;;;;;;
"c996f16909b8cbba8f135c12601c690c,""Malgré le temps j'ai passé une belle journée... par contre cela manque de féerie, peu/Pas  de personnages dans le parc et toute petite parade. Dommage."",3,2017-09-15 22:44:00,""22:44"",22,""Ven"",""malgré le temps j ai passé une belle journée    par contre cela manque de féerie  peu pas de personnages dans le parc et toute petite parade  dommage "",""french"",""2017-09"",150,27";;;;;;;;;;;;;;;;
"a7509f3121b86c0d3fc239bbe24a377c,NA,4,2017-09-15 22:08:00,""22:08"",22,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"bcdbea69e285f228305512eb0d820008,""Ce fut magique comme toujours..... Domage que la parade n'est plus ce quelle était..... ont nous a annoncé le feu d'artifice pour 22h et il a été avancée... très déçu surtout que nous avons fait aller retour de  l'hôtel pour rien..."",5,2017-09-15 21:22:00,""21:22"",21,""Ven"",""ce fut magique comme toujours      domage que la parade n est plus ce quelle était      ont nous a annoncé le feu d artifice pour h et il a été avancée    très déçu surtout que nous avons fait aller retour de l hôtel pour rien   "",""french"",""2017-09"",229,44";;;;;;;;;;;;;;;;
"18f9a8428900c57930463955b2ffc3bf,""Juste magnifique et féerique<br/> Par contre cher au niveau parking 20e,très cher une entrée pour une personne 94e,et au niveau nourriture excessivement hors de prix 4 hot<br/>  dog 2 frites et ptit poulet enfant <br/> et 2 coca 65 e ,�"",4,2017-09-15 19:33:00,""19:33"",19,""Ven"",""juste magnifique et féerique par contre cher au niveau parking e très cher une entrée pour une personne e et au niveau nourriture excessivement hors de prix  hot dog  frites et ptit poulet enfant  et  coca  e   "",""french"",""2017-09"",211,37";;;;;;;;;;;;;;;;
"623769ab1edffbd5586aa95c05cc160f,NA,3,2017-09-15 18:32:00,""18:32"",18,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"f3fba5264e9e7ac8ecab255b1de58e8e,NA,5,2017-09-15 18:20:00,""18:20"",18,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"f55543c2e447d65040629ba415b90311,""Je suis toujours aussi fan de ce monde a part! "",5,2017-09-15 17:34:00,""17:34"",17,""Ven"",""je suis toujours aussi fan de ce monde a part "",""french"",""2017-09"",46,10";;;;;;;;;;;;;;;;
"fd82f8b2a0a7efa234b1fd8cd549af7b,NA,5,2017-09-15 17:07:00,""17:07"",17,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"5b8d4368344ca7d0f6351cb5533c8516,""Émerveillés comme à chaque visite retour en enfance �"",5,2017-09-15 16:53:00,""16:53"",16,""Ven"",""émerveillés comme à chaque visite retour en enfance  "",""french"",""2017-09"",53,8";;;;;;;;;;;;;;;;
"4c267a6d13ecbfaa29b650809e828fee,NA,5,2017-09-15 16:38:00,""16:38"",16,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"ac5186a1745fdb62d32547c0f922473f,NA,5,2017-09-15 16:23:00,""16:23"",16,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"5c2cb410c2819fa4af4fcf9a1641a05f,NA,5,2017-09-15 16:19:00,""16:19"",16,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"d661a593f4ed8dab219fe162fedaf8e8,""Son seis veces las que he ido casi siempre mismo hotel y me encanta es mágico todo se respira alegría el año q  viene vuelvo seguro"",5,2017-09-15 15:46:00,""15:46"",15,""Ven"",""son seis veces las que he ido casi siempre mismo hotel y me encanta es mágico todo se respira alegría el año q viene vuelvo seguro"",""spanish"",""2017-09"",130,26";;;;;;;;;;;;;;;;
"6c61a42ba21e65994da15514b32badc4,NA,4,2017-09-15 15:39:00,""15:39"",15,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"73784647e2e2de4c4bd270aed8fd013d,NA,5,2017-09-15 15:36:00,""15:36"",15,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"9c0f5a6731b6366de8ccbe9c6bcd7b25,NA,5,2017-09-15 15:25:00,""15:25"",15,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"6d5c75b4bc31f6c4c41b618aee4f5986,NA,5,2017-09-15 15:23:00,""15:23"",15,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"4ff435bde7117a849a1f01441e78d413,NA,3,2017-09-15 14:52:00,""14:52"",14,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"d3f4534eb3a3eea8dbbc776d546c1b0e,NA,4,2017-09-15 14:22:00,""14:22"",14,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"67b7b7108dc435525dab1bb1f1fa7533,NA,5,2017-09-15 14:12:00,""14:12"",14,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"99494060264f2ec59b7a22fedf965404,""Me encanta he tenido la suerte de ir varias veces quedándome en sus hoteles y solo a pasar el dia y para mi es genial increible donde desde que entró y hasta salir soy feliz y difruto cada momento deseando ir otra vez y difrutar de cada rincón de magia que tiene el parqué"",5,2017-09-15 12:47:00,""12:47"",12,""Ven"",""me encanta he tenido la suerte de ir varias veces quedándome en sus hoteles y solo a pasar el dia y para mi es genial increible donde desde que entró y hasta salir soy feliz y difruto cada momento deseando ir otra vez y difrutar de cada rincón de magia que tiene el parqué"",""spanish"",""2017-09"",272,54";;;;;;;;;;;;;;;;
"cddc8005a4fc83b2ed98b876090d84ce,NA,5,2017-09-15 11:55:00,""11:55"",11,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"2ac72cfc28617b97a9d08565d942d538,""Comme a chaque visites �"",5,2017-09-15 11:50:00,""11:50"",11,""Ven"",""comme a chaque visites  "",""portuguese"",""2017-09"",24,4";;;;;;;;;;;;;;;;
"294fb161682fc6a28854dfb1ff871d29,NA,5,2017-09-15 11:36:00,""11:36"",11,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"87331bce42688e3c2d4f0ce06c4c8b26,NA,5,2017-09-15 09:43:00,""09:43"",9,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"e6338baab0ef565834e787afbc1ff8c5,NA,5,2017-09-15 00:20:00,""00:20"",0,""Ven"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"8aa37a99fe3fce7cb360bff437f7bb5a,NA,5,2017-09-14 22:44:00,""22:44"",22,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"eb4a6ca7ce60788671dc82cd72a1a157,""Je ne me lasse pas de chaque visite passée à disneyland un monde féerique que je partage avec ma fille de 3 ans et demie <br/> On oublie pas on retourne en enfance <br/> Visite dans quelques jours hâte !"",5,2017-09-14 22:37:00,""22:37"",22,""Jeu"",""je ne me lasse pas de chaque visite passée à disneyland un monde féerique que je partage avec ma fille de  ans et demie  on oublie pas on retourne en enfance  visite dans quelques jours hâte  "",""french"",""2017-09"",192,36";;;;;;;;;;;;;;;;
"5ebe1610fe2a531cc18184496ea2ab52,""Même si la météo etait capricieuse ce 12-13 septembre - l'effet magique est resté intacte tout le long de notre séjour chez Mickey <span class=""""""""""""""""_47e3 _5mfr"""""""""""""""" title=""""""""""""""""émoticône smile""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""16"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/feb/2/16/1f642.png"""""""""""""""" width=""""""""""""""""16""""""""""""""""/><span aria-hidden=""""""""""""""""true"""""""""""""""" class=""""""""""""""""_7oe"""""""""""""""">:-)</span></span>"",4,2017-09-14 21:30:00,""21:30"",21,""Jeu"",""même si la météo etait capricieuse ce   septembre   l effet magique est resté intacte tout le long de notre séjour chez mickey    "",""french"",""2017-09"",130,22";;;;;;;;;;;;;;;;
"f89124708ede9d3556f69719e38e29d9,NA,5,2017-09-14 20:30:00,""20:30"",20,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"65a4bb8a60c20b0c2b0c92813687bb2c,""En immersion totale quand on y rentré bref 3 fois Disney pour ma part et toujours une expérience unique ! Continué a nous faire rêver et à vous amélioré depuis 25ans !"",5,2017-09-14 20:20:00,""20:20"",20,""Jeu"",""en immersion totale quand on y rentré bref  fois disney pour ma part et toujours une expérience unique   continué a nous faire rêver et à vous amélioré depuis ans  "",""french"",""2017-09"",164,29";;;;;;;;;;;;;;;;
"9ff2a7e2236e47fad957f6fa6916a3aa,NA,5,2017-09-14 19:57:00,""19:57"",19,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"1ea0e5ae6c47109a42af54ab57db4936,NA,5,2017-09-14 19:46:00,""19:46"",19,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"114bfba921f3424d7bd49057e0e33315,""The best place in the world!!!!"",5,2017-09-14 18:59:00,""18:59"",18,""Jeu"",""the best place in the world    "",""english"",""2017-09"",31,6";;;;;;;;;;;;;;;;
"98e7ff118b98645b3537acacc51614a0,NA,5,2017-09-14 18:56:00,""18:56"",18,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"3f33b6baa06a843d4d32fef7502e7068,""Au top � accueil formidable � moments magiques"",5,2017-09-14 18:15:00,""18:15"",18,""Jeu"",""au top   accueil formidable   moments magiques"",""french"",""2017-09"",46,6";;;;;;;;;;;;;;;;
"c8f26171b87daa12682bbe67eff5cbbf,NA,5,2017-09-14 17:34:00,""17:34"",17,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"c06b8cdd6d847321eaa81739d57392d6,NA,5,2017-09-14 17:30:00,""17:30"",17,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"28e6b166795e30088e802e2de6baca0a,""I bought the expensive ticket and unfortunately i cannot go, and they just said it's not refundable , and I cannot transfer to someone else !! This is how they keep customers? They just care about the money. Zero flexibility , it's just a Brand and that's it ."",1,2017-09-14 17:11:00,""17:11"",17,""Jeu"",""i bought the expensive ticket and unfortunately i cannot go  and they just said it s not refundable   and i cannot transfer to someone else    this is how they keep customers  they just care about the money  zero flexibility   it s just a brand and that s it  "",""english"",""2017-09"",260,48";;;;;;;;;;;;;;;;
"fcc7256f892b77e6b25c605aa3c4afa1,NA,4,2017-09-14 16:25:00,""16:25"",16,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"cc5f00ab089a9ed0f825b3f4b3d94fca,NA,5,2017-09-14 16:06:00,""16:06"",16,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"752cf225b869e4afea763ea081f7e909,NA,5,2017-09-14 16:04:00,""16:04"",16,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"f5428755a13cae33d666dd9796b17d5d,""Ça reste Disney et ont y va pour le plaiSir et la féerie mais je trouve le rapport qualité prix de plus en plus médiocre, étant donné que tout augmente mais par contre dans le parc rien de change. <br/> Par exemple les nouveautés pour les 25 ans, dans l'attraction pirates de Caraïbes (qui durant les 2 jours où nous y étions est resté fermé plusieurs heures pour cause de problème technique) à part 3-4 nouvelles figurines, pas grand chose de changé.<br/> Le train de la mine a été rénové <span class=""""""""""""""""text_exposed_hide"""""""""""""""">...</span><span class=""""""""""""""""text_exposed_show"""""""""""""""">et avec quelques nouveaux décors mais rien de transcendant malheureusement. <br/> Le star tour à complètement été changé, même la file d'attente, sympa de voir un nouveau décors enfin. <br/> Et concernant le changement pour le space montain, le changement est sympa aussi mais rien non plus de très transcendant... <br/> En résumé un prix qui a augmenté mais dans le parc pas de gros changement. <br/> Parlons des fast past";" la plupart du temps les caisses fast past sont fermées alors qu'il y a une grosse file d'attente dans la file normale et à côté de ça il s'ouvre les caisses fast past où il y 15-20min de file, quid???<br/> Et pour une fois changer, l'attraction idiana jones toujours fermée, on va dire qu'il y a déjà pas beaucoup de montagnes russes dans ce parc et que malheureusement il n'y remédie pas spécialement. <br/> Certes nous y allons surtout pour la féerie plus que pour les attractions lorsque nous sommes entre adultes mais il serait bien qu'il innove un peu à ce niveau surtout quand on voient le prix de leurs entrées aux parcs. <br/> Il y a plus de boutiques que d'attractions �<br/> Sinon le personnel très sympathique comme toujours et la propreté du parc nickel. <br/> Parade des 25 ans rien de spectaculaire non plus, à part qu'il faut se placer 1 heure à l'avance pour pouvoir voir quelque chose!!! <br/> Nous ne sommes pas aller avec des enfants mais je plains sérieusement les gens qui viennent en famille,... <br/> Mais disney reste disney donc voila pourquoi on y retourne quand même � ici nous avons pris 2 jours d'entrées, je pense qu'un seul jour suffis étant donné le peu d'attractions pour """"""""""""""""grands"""""""""""""""" dans les 2 parcs.</span>"",3,2017-09-14 14:46:00,""14:46"",14,""Jeu"",""ça reste disney et ont y va pour le plaisir et la féerie mais je trouve le rapport qualité prix de plus en plus médiocre  étant donné que tout augmente mais par contre dans le parc rien de change   par exemple les nouveautés pour les  ans  dans l attraction pirates de caraïbes  qui durant les  jours où nous y étions est resté fermé plusieurs heures pour cause de problème technique  à part   nouvelles figurines  pas grand chose de changé  le train de la mine a été rénové    et avec quelques nouveaux décors mais rien de transcendant malheureusement   le star tour à complètement été changé  même la file d attente  sympa de voir un nouveau décors enfin   et concernant le changement pour le space montain  le changement est sympa aussi mais rien non plus de très transcendant     en résumé un prix qui a augmenté mais dans le parc pas de gros changement   parlons des fast past  la plupart du temps les caisses fast past sont fermées alors qu il y a une grosse file d attente dans la file normale et à côté de ça il s ouvre les caisses fast past où il y  min de file  quid    et pour une fois changer  l attraction idiana jones toujours fermée  on va dire qu il y a déjà pas beaucoup de montagnes russes dans ce parc et que malheureusement il n y remédie pas spécialement   certes nous y allons surtout pour la féerie plus que pour les attractions lorsque nous sommes entre adultes mais il serait bien qu il innove un peu à ce niveau surtout quand on voient le prix de leurs entrées aux parcs   il y a plus de boutiques que d attractions   sinon le personnel très sympathique comme toujours et la propreté du parc nickel   parade des  ans rien de spectaculaire non plus  à part qu il faut se placer  heure à l avance pour pouvoir voir quelque chose     nous ne sommes pas aller avec des enfants mais je plains sérieusement les gens qui viennent en famille      mais disney reste disney donc voila pourquoi on y retourne quand même   ici nous avons pris  jours d entrées  je pense qu un seul jour suffis étant donné le peu d attractions pour     grands     dans les  parcs "",""french"",""2017-09"",2076,376";;;;;;;;;;;;;;;
"69f8a9125e4423cf967aab7bc6c2cfb8,""Une bonne journée malgré le mauvais temps, 15 min d attente max donc un vrai bonheur! Par contre la parade retardé 2 fois a cause du mauvais temps donc on est parti. Déçu de pas avoir vu la parade.�"",4,2017-09-14 12:55:00,""12:55"",12,""Jeu"",""une bonne journée malgré le mauvais temps   min d attente max donc un vrai bonheur  par contre la parade retardé  fois a cause du mauvais temps donc on est parti  déçu de pas avoir vu la parade  "",""french"",""2017-09"",195,37";;;;;;;;;;;;;;;;
"684360ffe3935189182229746e117981,""Les gens qui me connaissent savent que je vis Disneyland !!!!"",5,2017-09-14 12:47:00,""12:47"",12,""Jeu"",""les gens qui me connaissent savent que je vis disneyland     "",""french"",""2017-09"",61,10";;;;;;;;;;;;;;;;
"2aed9de560b383196b2b011c65b8acf9,NA,5,2017-09-14 12:37:00,""12:37"",12,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"26092abb436c40f722f83ce52ba6ce96,NA,5,2017-09-14 12:28:00,""12:28"",12,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"a6dfcdf84d6351dc99c49ab5550a83b6,""G passé un super sejour av mon cheri et les enfants, logés au Davy crockett et 3 jrs inoubliables!!!"",5,2017-09-14 12:14:00,""12:14"",12,""Jeu"",""g passé un super sejour av mon cheri et les enfants  logés au davy crockett et  jrs inoubliables   "",""french"",""2017-09"",99,18";;;;;;;;;;;;;;;;
"9b28fb9103d7a91af1c179ae90060504,""Toujours aussi magique <span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f7e/2/24/1f60d.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">😍</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/ff8/2/24/2728.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">✨</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f11/2/24/1f3f0.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">🏰</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/ff6/2/24/1f3a0.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">🎠</span></span>"",5,2017-09-14 11:21:00,""11:21"",11,""Jeu"",""toujours aussi magique  ✨  "",""french"",""2017-09"",27,3";;;;;;;;;;;;;;;;
"2a2755b38569eb96c285909e0f1197fa,""Toujours un bonheur d'aller chez Mickey,  même sous la pluie la magie opére...!  Le parc est propre, on se sent en sécurité, les employés sont sympas....! continué comme ça vraiment au top"",5,2017-09-14 11:01:00,""11:01"",11,""Jeu"",""toujours un bonheur d aller chez mickey  même sous la pluie la magie opére     le parc est propre  on se sent en sécurité  les employés sont sympas      continué comme ça vraiment au top"",""french"",""2017-09"",186,33";;;;;;;;;;;;;;;;
"dd3a01c2c04afc8fd638e44ed3d2a792,NA,5,2017-09-14 10:55:00,""10:55"",10,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"7f4782ce40b8efa5e5fe9b85782cfc65,NA,5,2017-09-14 10:54:00,""10:54"",10,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"ff5abaff213c64636b336033cc3cc409,""Impresionant.<br/> Felicitări pentru spectacolul Animagique �"",5,2017-09-14 10:11:00,""10:11"",10,""Jeu"",""impresionant  felicitări pentru spectacolul animagique  "",""catalan"",""2017-09"",56,6";;;;;;;;;;;;;;;;
"1e0f792e702db7b48a9c7f665aa5220d,NA,5,2017-09-14 10:07:00,""10:07"",10,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"ef97fc20631ac25d6e81d141c0dd2024,NA,5,2017-09-14 10:03:00,""10:03"",10,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"e6b14f760fb24e3edd10abfab2ea9e8d,NA,5,2017-09-14 08:57:00,""08:57"",8,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"249f7c22bc24417b477f7b539a474c0d,NA,5,2017-09-14 08:21:00,""08:21"",8,""Jeu"",NA,NA,""2017-09"",0,0";;;;;;;;;;;;;;;;
"cab98d26c6cf22d05f90c8eabd363a7c,""Trop bien Disneyland Paris le meilleure parc au mode <span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span><span class=""""""""""""""""_5mfr _47e3""""""""""""""""><img alt="""""""""""""""""""""""""""""""" class=""""""""""""""""img"""""""""""""""" height=""""""""""""""""24"""""""""""""""" role=""""""""""""""""presentation"""""""""""""""" src=""""""""""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""""""""""" width=""""""""""""""""24""""""""""""""""/><span class=""""""""""""""""_7oe"""""""""""""""">❤️</span></span>"",5,2017-09-14 08:11:00,""08:11"",8,""Jeu"",""trop bien disneyland paris le meilleure parc au mode  ️ ️ ️ ️ ️ ️ ️"",""french"",""2017-09"",67,9";;;;;;;;;;;;;;;;
